Date,FromCurrency,ToCurrency,Exchange
2024-03-06,AUD,AUD,1.00000
2024-03-06,AUD,CAD,0.88618
2024-03-06,AUD,EUR,0.59999
2024-03-06,AUD,GBP,0.51298
2024-03-06,AUD,USD,0.65243
2024-03-06,CAD,AUD,1.12844
2024-03-06,CAD,CAD,1.00000
2024-03-06,CAD,EUR,0.67705
2024-03-06,CAD,GBP,0.57886
2024-03-06,CAD,USD,0.73622
2024-03-06,EUR,AUD,1.6667
2024-03-06,EUR,CAD,1.477
2024-03-06,EUR,EUR,1.0
2024-03-06,EUR,GBP,0.85498
2024-03-06,EUR,USD,1.0874
2024-03-06,GBP,AUD,1.94940
2024-03-06,GBP,CAD,1.72753
2024-03-06,GBP,EUR,1.16962
2024-03-06,GBP,GBP,1.00000
2024-03-06,GBP,USD,1.27184
2024-03-06,USD,AUD,1.53274
2024-03-06,USD,CAD,1.35829
2024-03-06,USD,EUR,0.91962
2024-03-06,USD,GBP,0.78626
2024-03-06,USD,USD,1.00000
2024-03-07,AUD,AUD,1.00000
2024-03-07,AUD,CAD,0.89116
2024-03-07,AUD,EUR,0.60602
2024-03-07,AUD,GBP,0.51782
2024-03-07,AUD,USD,0.66026
2024-03-07,CAD,AUD,1.12214
2024-03-07,CAD,CAD,1.00000
2024-03-07,CAD,EUR,0.68004
2024-03-07,CAD,GBP,0.58106
2024-03-07,CAD,USD,0.74090
2024-03-07,EUR,AUD,1.6501
2024-03-07,EUR,CAD,1.4705
2024-03-07,EUR,EUR,1.0
2024-03-07,EUR,GBP,0.85445
2024-03-07,EUR,USD,1.0895
2024-03-07,GBP,AUD,1.93118
2024-03-07,GBP,CAD,1.72099
2024-03-07,GBP,EUR,1.17034
2024-03-07,GBP,GBP,1.00000
2024-03-07,GBP,USD,1.27509
2024-03-07,USD,AUD,1.51455
2024-03-07,USD,CAD,1.34970
2024-03-07,USD,EUR,0.91785
2024-03-07,USD,GBP,0.78426
2024-03-07,USD,USD,1.00000
2024-03-08,AUD,AUD,1.00000
2024-03-08,AUD,CAD,0.89265
2024-03-08,AUD,EUR,0.60720
2024-03-08,AUD,GBP,0.51714
2024-03-08,AUD,USD,0.66379
2024-03-08,CAD,AUD,1.12026
2024-03-08,CAD,CAD,1.00000
2024-03-08,CAD,EUR,0.68023
2024-03-08,CAD,GBP,0.57933
2024-03-08,CAD,USD,0.74362
2024-03-08,EUR,AUD,1.6469
2024-03-08,EUR,CAD,1.4701
2024-03-08,EUR,EUR,1.0
2024-03-08,EUR,GBP,0.85168
2024-03-08,EUR,USD,1.0932
2024-03-08,GBP,AUD,1.93371
2024-03-08,GBP,CAD,1.72612
2024-03-08,GBP,EUR,1.17415
2024-03-08,GBP,GBP,1.00000
2024-03-08,GBP,USD,1.28358
2024-03-08,USD,AUD,1.50649
2024-03-08,USD,CAD,1.34477
2024-03-08,USD,EUR,0.91475
2024-03-08,USD,GBP,0.77907
2024-03-08,USD,USD,1.00000
2024-03-09,AUD,AUD,1.00000
2024-03-09,AUD,CAD,0.89265
2024-03-09,AUD,EUR,0.60720
2024-03-09,AUD,GBP,0.51714
2024-03-09,AUD,USD,0.66379
2024-03-09,CAD,AUD,1.12026
2024-03-09,CAD,CAD,1.00000
2024-03-09,CAD,EUR,0.68023
2024-03-09,CAD,GBP,0.57933
2024-03-09,CAD,USD,0.74362
2024-03-09,EUR,AUD,1.6469
2024-03-09,EUR,CAD,1.4701
2024-03-09,EUR,EUR,1.0
2024-03-09,EUR,GBP,0.85168
2024-03-09,EUR,USD,1.0932
2024-03-09,GBP,AUD,1.93371
2024-03-09,GBP,CAD,1.72612
2024-03-09,GBP,EUR,1.17415
2024-03-09,GBP,GBP,1.00000
2024-03-09,GBP,USD,1.28358
2024-03-09,USD,AUD,1.50649
2024-03-09,USD,CAD,1.34477
2024-03-09,USD,EUR,0.91475
2024-03-09,USD,GBP,0.77907
2024-03-09,USD,USD,1.00000
2024-03-10,AUD,AUD,1.00000
2024-03-10,AUD,CAD,0.89265
2024-03-10,AUD,EUR,0.60720
2024-03-10,AUD,GBP,0.51714
2024-03-10,AUD,USD,0.66379
2024-03-10,CAD,AUD,1.12026
2024-03-10,CAD,CAD,1.00000
2024-03-10,CAD,EUR,0.68023
2024-03-10,CAD,GBP,0.57933
2024-03-10,CAD,USD,0.74362
2024-03-10,EUR,AUD,1.6469
2024-03-10,EUR,CAD,1.4701
2024-03-10,EUR,EUR,1.0
2024-03-10,EUR,GBP,0.85168
2024-03-10,EUR,USD,1.0932
2024-03-10,GBP,AUD,1.93371
2024-03-10,GBP,CAD,1.72612
2024-03-10,GBP,EUR,1.17415
2024-03-10,GBP,GBP,1.00000
2024-03-10,GBP,USD,1.28358
2024-03-10,USD,AUD,1.50649
2024-03-10,USD,CAD,1.34477
2024-03-10,USD,EUR,0.91475
2024-03-10,USD,GBP,0.77907
2024-03-10,USD,USD,1.00000
2024-03-11,AUD,AUD,1.00000
2024-03-11,AUD,CAD,0.89164
2024-03-11,AUD,EUR,0.60438
2024-03-11,AUD,GBP,0.51498
2024-03-11,AUD,USD,0.66034
2024-03-11,CAD,AUD,1.12153
2024-03-11,CAD,CAD,1.00000
2024-03-11,CAD,EUR,0.67783
2024-03-11,CAD,GBP,0.57756
2024-03-11,CAD,USD,0.74060
2024-03-11,EUR,AUD,1.6546
2024-03-11,EUR,CAD,1.4753
2024-03-11,EUR,EUR,1.0
2024-03-11,EUR,GBP,0.85208
2024-03-11,EUR,USD,1.0926
2024-03-11,GBP,AUD,1.94184
2024-03-11,GBP,CAD,1.73141
2024-03-11,GBP,EUR,1.17360
2024-03-11,GBP,GBP,1.00000
2024-03-11,GBP,USD,1.28227
2024-03-11,USD,AUD,1.51437
2024-03-11,USD,CAD,1.35027
2024-03-11,USD,EUR,0.91525
2024-03-11,USD,GBP,0.77986
2024-03-11,USD,USD,1.00000
2024-03-12,AUD,AUD,1.00000
2024-03-12,AUD,CAD,0.89149
2024-03-12,AUD,EUR,0.60485
2024-03-12,AUD,GBP,0.51689
2024-03-12,AUD,USD,0.66026
2024-03-12,CAD,AUD,1.12172
2024-03-12,CAD,CAD,1.00000
2024-03-12,CAD,EUR,0.67847
2024-03-12,CAD,GBP,0.57981
2024-03-12,CAD,USD,0.74062
2024-03-12,EUR,AUD,1.6533
2024-03-12,EUR,CAD,1.4739
2024-03-12,EUR,EUR,1.0
2024-03-12,EUR,GBP,0.85458
2024-03-12,EUR,USD,1.0916
2024-03-12,GBP,AUD,1.93463
2024-03-12,GBP,CAD,1.72471
2024-03-12,GBP,EUR,1.17017
2024-03-12,GBP,GBP,1.00000
2024-03-12,GBP,USD,1.27735
2024-03-12,USD,AUD,1.51457
2024-03-12,USD,CAD,1.35022
2024-03-12,USD,EUR,0.91609
2024-03-12,USD,GBP,0.78287
2024-03-12,USD,USD,1.00000
2024-03-13,AUD,AUD,1.00000
2024-03-13,AUD,CAD,0.89203
2024-03-13,AUD,EUR,0.60452
2024-03-13,AUD,GBP,0.51657
2024-03-13,AUD,USD,0.66129
2024-03-13,CAD,AUD,1.12104
2024-03-13,CAD,CAD,1.00000
2024-03-13,CAD,EUR,0.67769
2024-03-13,CAD,GBP,0.57909
2024-03-13,CAD,USD,0.74133
2024-03-13,EUR,AUD,1.6542
2024-03-13,EUR,CAD,1.4756
2024-03-13,EUR,EUR,1.0
2024-03-13,EUR,GBP,0.85451
2024-03-13,EUR,USD,1.0939
2024-03-13,GBP,AUD,1.93585
2024-03-13,GBP,CAD,1.72684
2024-03-13,GBP,EUR,1.17026
2024-03-13,GBP,GBP,1.00000
2024-03-13,GBP,USD,1.28015
2024-03-13,USD,AUD,1.51220
2024-03-13,USD,CAD,1.34894
2024-03-13,USD,EUR,0.91416
2024-03-13,USD,GBP,0.78116
2024-03-13,USD,USD,1.00000
2024-03-14,AUD,AUD,1.00000
2024-03-14,AUD,CAD,0.89086
2024-03-14,AUD,EUR,0.60500
2024-03-14,AUD,GBP,0.51679
2024-03-14,AUD,USD,0.66096
2024-03-14,CAD,AUD,1.12251
2024-03-14,CAD,CAD,1.00000
2024-03-14,CAD,EUR,0.67912
2024-03-14,CAD,GBP,0.58010
2024-03-14,CAD,USD,0.74194
2024-03-14,EUR,AUD,1.6529
2024-03-14,EUR,CAD,1.4725
2024-03-14,EUR,EUR,1.0
2024-03-14,EUR,GBP,0.8542
2024-03-14,EUR,USD,1.0925
2024-03-14,GBP,AUD,1.93503
2024-03-14,GBP,CAD,1.72384
2024-03-14,GBP,EUR,1.17069
2024-03-14,GBP,GBP,1.00000
2024-03-14,GBP,USD,1.27897
2024-03-14,USD,AUD,1.51295
2024-03-14,USD,CAD,1.34783
2024-03-14,USD,EUR,0.91533
2024-03-14,USD,GBP,0.78188
2024-03-14,USD,USD,1.00000
2024-03-15,AUD,AUD,1.00000
2024-03-15,AUD,CAD,0.88853
2024-03-15,AUD,EUR,0.60317
2024-03-15,AUD,GBP,0.51517
2024-03-15,AUD,USD,0.65698
2024-03-15,CAD,AUD,1.12545
2024-03-15,CAD,CAD,1.00000
2024-03-15,CAD,EUR,0.67884
2024-03-15,CAD,GBP,0.57980
2024-03-15,CAD,USD,0.73939
2024-03-15,EUR,AUD,1.6579
2024-03-15,EUR,CAD,1.4731
2024-03-15,EUR,EUR,1.0
2024-03-15,EUR,GBP,0.8541
2024-03-15,EUR,USD,1.0892
2024-03-15,GBP,AUD,1.94111
2024-03-15,GBP,CAD,1.72474
2024-03-15,GBP,EUR,1.17082
2024-03-15,GBP,GBP,1.00000
2024-03-15,GBP,USD,1.27526
2024-03-15,USD,AUD,1.52213
2024-03-15,USD,CAD,1.35246
2024-03-15,USD,EUR,0.91811
2024-03-15,USD,GBP,0.78415
2024-03-15,USD,USD,1.00000
2024-03-16,AUD,AUD,1.00000
2024-03-16,AUD,CAD,0.88853
2024-03-16,AUD,EUR,0.60317
2024-03-16,AUD,GBP,0.51517
2024-03-16,AUD,USD,0.65698
2024-03-16,CAD,AUD,1.12545
2024-03-16,CAD,CAD,1.00000
2024-03-16,CAD,EUR,0.67884
2024-03-16,CAD,GBP,0.57980
2024-03-16,CAD,USD,0.73939
2024-03-16,EUR,AUD,1.6579
2024-03-16,EUR,CAD,1.4731
2024-03-16,EUR,EUR,1.0
2024-03-16,EUR,GBP,0.8541
2024-03-16,EUR,USD,1.0892
2024-03-16,GBP,AUD,1.94111
2024-03-16,GBP,CAD,1.72474
2024-03-16,GBP,EUR,1.17082
2024-03-16,GBP,GBP,1.00000
2024-03-16,GBP,USD,1.27526
2024-03-16,USD,AUD,1.52213
2024-03-16,USD,CAD,1.35246
2024-03-16,USD,EUR,0.91811
2024-03-16,USD,GBP,0.78415
2024-03-16,USD,USD,1.00000
2024-03-17,AUD,AUD,1.00000
2024-03-17,AUD,CAD,0.88853
2024-03-17,AUD,EUR,0.60317
2024-03-17,AUD,GBP,0.51517
2024-03-17,AUD,USD,0.65698
2024-03-17,CAD,AUD,1.12545
2024-03-17,CAD,CAD,1.00000
2024-03-17,CAD,EUR,0.67884
2024-03-17,CAD,GBP,0.57980
2024-03-17,CAD,USD,0.73939
2024-03-17,EUR,AUD,1.6579
2024-03-17,EUR,CAD,1.4731
2024-03-17,EUR,EUR,1.0
2024-03-17,EUR,GBP,0.8541
2024-03-17,EUR,USD,1.0892
2024-03-17,GBP,AUD,1.94111
2024-03-17,GBP,CAD,1.72474
2024-03-17,GBP,EUR,1.17082
2024-03-17,GBP,GBP,1.00000
2024-03-17,GBP,USD,1.27526
2024-03-17,USD,AUD,1.52213
2024-03-17,USD,CAD,1.35246
2024-03-17,USD,EUR,0.91811
2024-03-17,USD,GBP,0.78415
2024-03-17,USD,USD,1.00000
2024-03-18,AUD,AUD,1.00000
2024-03-18,AUD,CAD,0.88916
2024-03-18,AUD,EUR,0.60303
2024-03-18,AUD,GBP,0.51574
2024-03-18,AUD,USD,0.65682
2024-03-18,CAD,AUD,1.12465
2024-03-18,CAD,CAD,1.00000
2024-03-18,CAD,EUR,0.67820
2024-03-18,CAD,GBP,0.58003
2024-03-18,CAD,USD,0.73869
2024-03-18,EUR,AUD,1.6583
2024-03-18,EUR,CAD,1.4745
2024-03-18,EUR,EUR,1.0
2024-03-18,EUR,GBP,0.85525
2024-03-18,EUR,USD,1.0892
2024-03-18,GBP,AUD,1.93897
2024-03-18,GBP,CAD,1.72406
2024-03-18,GBP,EUR,1.16925
2024-03-18,GBP,GBP,1.00000
2024-03-18,GBP,USD,1.27355
2024-03-18,USD,AUD,1.52249
2024-03-18,USD,CAD,1.35375
2024-03-18,USD,EUR,0.91811
2024-03-18,USD,GBP,0.78521
2024-03-18,USD,USD,1.00000
2024-03-19,AUD,AUD,1.00000
2024-03-19,AUD,CAD,0.88685
2024-03-19,AUD,EUR,0.60056
2024-03-19,AUD,GBP,0.51315
2024-03-19,AUD,USD,0.65185
2024-03-19,CAD,AUD,1.12758
2024-03-19,CAD,CAD,1.00000
2024-03-19,CAD,EUR,0.67719
2024-03-19,CAD,GBP,0.57862
2024-03-19,CAD,USD,0.73502
2024-03-19,EUR,AUD,1.6651
2024-03-19,EUR,CAD,1.4767
2024-03-19,EUR,EUR,1.0
2024-03-19,EUR,GBP,0.85445
2024-03-19,EUR,USD,1.0854
2024-03-19,GBP,AUD,1.94874
2024-03-19,GBP,CAD,1.72825
2024-03-19,GBP,EUR,1.17034
2024-03-19,GBP,GBP,1.00000
2024-03-19,GBP,USD,1.27029
2024-03-19,USD,AUD,1.53409
2024-03-19,USD,CAD,1.36051
2024-03-19,USD,EUR,0.92132
2024-03-19,USD,GBP,0.78722
2024-03-19,USD,USD,1.00000
2024-03-20,AUD,AUD,1.00000
2024-03-20,AUD,CAD,0.88595
2024-03-20,AUD,EUR,0.60121
2024-03-20,AUD,GBP,0.51367
2024-03-20,AUD,USD,0.65196
2024-03-20,CAD,AUD,1.12873
2024-03-20,CAD,CAD,1.00000
2024-03-20,CAD,EUR,0.67861
2024-03-20,CAD,GBP,0.57979
2024-03-20,CAD,USD,0.73588
2024-03-20,EUR,AUD,1.6633
2024-03-20,EUR,CAD,1.4736
2024-03-20,EUR,EUR,1.0
2024-03-20,EUR,GBP,0.85438
2024-03-20,EUR,USD,1.0844
2024-03-20,GBP,AUD,1.94679
2024-03-20,GBP,CAD,1.72476
2024-03-20,GBP,EUR,1.17044
2024-03-20,GBP,GBP,1.00000
2024-03-20,GBP,USD,1.26922
2024-03-20,USD,AUD,1.53384
2024-03-20,USD,CAD,1.35891
2024-03-20,USD,EUR,0.92217
2024-03-20,USD,GBP,0.78788
2024-03-20,USD,USD,1.00000
2024-03-21,AUD,AUD,1.00000
2024-03-21,AUD,CAD,0.89120
2024-03-21,AUD,EUR,0.60478
2024-03-21,AUD,GBP,0.51816
2024-03-21,AUD,USD,0.65963
2024-03-21,CAD,AUD,1.12208
2024-03-21,CAD,CAD,1.00000
2024-03-21,CAD,EUR,0.67861
2024-03-21,CAD,GBP,0.58142
2024-03-21,CAD,USD,0.74016
2024-03-21,EUR,AUD,1.6535
2024-03-21,EUR,CAD,1.4736
2024-03-21,EUR,EUR,1.0
2024-03-21,EUR,GBP,0.85678
2024-03-21,EUR,USD,1.0907
2024-03-21,GBP,AUD,1.92990
2024-03-21,GBP,CAD,1.71993
2024-03-21,GBP,EUR,1.16716
2024-03-21,GBP,GBP,1.00000
2024-03-21,GBP,USD,1.27302
2024-03-21,USD,AUD,1.51600
2024-03-21,USD,CAD,1.35106
2024-03-21,USD,EUR,0.91684
2024-03-21,USD,GBP,0.78553
2024-03-21,USD,USD,1.00000
2024-03-22,AUD,AUD,1.00000
2024-03-22,AUD,CAD,0.88477
2024-03-22,AUD,EUR,0.60237
2024-03-22,AUD,GBP,0.51681
2024-03-22,AUD,USD,0.65195
2024-03-22,CAD,AUD,1.13024
2024-03-22,CAD,CAD,1.00000
2024-03-22,CAD,EUR,0.68083
2024-03-22,CAD,GBP,0.58412
2024-03-22,CAD,USD,0.73686
2024-03-22,EUR,AUD,1.6601
2024-03-22,EUR,CAD,1.4688
2024-03-22,EUR,EUR,1.0
2024-03-22,EUR,GBP,0.85795
2024-03-22,EUR,USD,1.0823
2024-03-22,GBP,AUD,1.93496
2024-03-22,GBP,CAD,1.71199
2024-03-22,GBP,EUR,1.16557
2024-03-22,GBP,GBP,1.00000
2024-03-22,GBP,USD,1.26150
2024-03-22,USD,AUD,1.53386
2024-03-22,USD,CAD,1.35711
2024-03-22,USD,EUR,0.92396
2024-03-22,USD,GBP,0.79271
2024-03-22,USD,USD,1.00000
2024-03-23,AUD,AUD,1.00000
2024-03-23,AUD,CAD,0.88477
2024-03-23,AUD,EUR,0.60237
2024-03-23,AUD,GBP,0.51681
2024-03-23,AUD,USD,0.65195
2024-03-23,CAD,AUD,1.13024
2024-03-23,CAD,CAD,1.00000
2024-03-23,CAD,EUR,0.68083
2024-03-23,CAD,GBP,0.58412
2024-03-23,CAD,USD,0.73686
2024-03-23,EUR,AUD,1.6601
2024-03-23,EUR,CAD,1.4688
2024-03-23,EUR,EUR,1.0
2024-03-23,EUR,GBP,0.85795
2024-03-23,EUR,USD,1.0823
2024-03-23,GBP,AUD,1.93496
2024-03-23,GBP,CAD,1.71199
2024-03-23,GBP,EUR,1.16557
2024-03-23,GBP,GBP,1.00000
2024-03-23,GBP,USD,1.26150
2024-03-23,USD,AUD,1.53386
2024-03-23,USD,CAD,1.35711
2024-03-23,USD,EUR,0.92396
2024-03-23,USD,GBP,0.79271
2024-03-23,USD,USD,1.00000
2024-03-24,AUD,AUD,1.00000
2024-03-24,AUD,CAD,0.88477
2024-03-24,AUD,EUR,0.60237
2024-03-24,AUD,GBP,0.51681
2024-03-24,AUD,USD,0.65195
2024-03-24,CAD,AUD,1.13024
2024-03-24,CAD,CAD,1.00000
2024-03-24,CAD,EUR,0.68083
2024-03-24,CAD,GBP,0.58412
2024-03-24,CAD,USD,0.73686
2024-03-24,EUR,AUD,1.6601
2024-03-24,EUR,CAD,1.4688
2024-03-24,EUR,EUR,1.0
2024-03-24,EUR,GBP,0.85795
2024-03-24,EUR,USD,1.0823
2024-03-24,GBP,AUD,1.93496
2024-03-24,GBP,CAD,1.71199
2024-03-24,GBP,EUR,1.16557
2024-03-24,GBP,GBP,1.00000
2024-03-24,GBP,USD,1.26150
2024-03-24,USD,AUD,1.53386
2024-03-24,USD,CAD,1.35711
2024-03-24,USD,EUR,0.92396
2024-03-24,USD,GBP,0.79271
2024-03-24,USD,USD,1.00000
2024-03-25,AUD,AUD,1.00000
2024-03-25,AUD,CAD,0.88794
2024-03-25,AUD,EUR,0.60314
2024-03-25,AUD,GBP,0.51688
2024-03-25,AUD,USD,0.65350
2024-03-25,CAD,AUD,1.12621
2024-03-25,CAD,CAD,1.00000
2024-03-25,CAD,EUR,0.67926
2024-03-25,CAD,GBP,0.58211
2024-03-25,CAD,USD,0.73597
2024-03-25,EUR,AUD,1.658
2024-03-25,EUR,CAD,1.4722
2024-03-25,EUR,EUR,1.0
2024-03-25,EUR,GBP,0.85698
2024-03-25,EUR,USD,1.0835
2024-03-25,GBP,AUD,1.93470
2024-03-25,GBP,CAD,1.71789
2024-03-25,GBP,EUR,1.16689
2024-03-25,GBP,GBP,1.00000
2024-03-25,GBP,USD,1.26432
2024-03-25,USD,AUD,1.53023
2024-03-25,USD,CAD,1.35874
2024-03-25,USD,EUR,0.92293
2024-03-25,USD,GBP,0.79094
2024-03-25,USD,USD,1.00000
2024-03-26,AUD,AUD,1.00000
2024-03-26,AUD,CAD,0.88802
2024-03-26,AUD,EUR,0.60335
2024-03-26,AUD,GBP,0.51796
2024-03-26,AUD,USD,0.65494
2024-03-26,CAD,AUD,1.12610
2024-03-26,CAD,CAD,1.00000
2024-03-26,CAD,EUR,0.67944
2024-03-26,CAD,GBP,0.58327
2024-03-26,CAD,USD,0.73753
2024-03-26,EUR,AUD,1.6574
2024-03-26,EUR,CAD,1.4718
2024-03-26,EUR,EUR,1.0
2024-03-26,EUR,GBP,0.85846
2024-03-26,EUR,USD,1.0855
2024-03-26,GBP,AUD,1.93067
2024-03-26,GBP,CAD,1.71447
2024-03-26,GBP,EUR,1.16488
2024-03-26,GBP,GBP,1.00000
2024-03-26,GBP,USD,1.26447
2024-03-26,USD,AUD,1.52685
2024-03-26,USD,CAD,1.35587
2024-03-26,USD,EUR,0.92123
2024-03-26,USD,GBP,0.79084
2024-03-26,USD,USD,1.00000
2024-03-27,AUD,AUD,1.00000
2024-03-27,AUD,CAD,0.88627
2024-03-27,AUD,EUR,0.60241
2024-03-27,AUD,GBP,0.51667
2024-03-27,AUD,USD,0.65157
2024-03-27,CAD,AUD,1.12833
2024-03-27,CAD,CAD,1.00000
2024-03-27,CAD,EUR,0.67972
2024-03-27,CAD,GBP,0.58298
2024-03-27,CAD,USD,0.73518
2024-03-27,EUR,AUD,1.66
2024-03-27,EUR,CAD,1.4712
2024-03-27,EUR,EUR,1.0
2024-03-27,EUR,GBP,0.85768
2024-03-27,EUR,USD,1.0816
2024-03-27,GBP,AUD,1.93545
2024-03-27,GBP,CAD,1.71533
2024-03-27,GBP,EUR,1.16594
2024-03-27,GBP,GBP,1.00000
2024-03-27,GBP,USD,1.26108
2024-03-27,USD,AUD,1.53476
2024-03-27,USD,CAD,1.36021
2024-03-27,USD,EUR,0.92456
2024-03-27,USD,GBP,0.79297
2024-03-27,USD,USD,1.00000
2024-03-28,AUD,AUD,1.00000
2024-03-28,AUD,CAD,0.88348
2024-03-28,AUD,EUR,0.60216
2024-03-28,AUD,GBP,0.51490
2024-03-28,AUD,USD,0.65099
2024-03-28,CAD,AUD,1.13188
2024-03-28,CAD,CAD,1.00000
2024-03-28,CAD,EUR,0.68157
2024-03-28,CAD,GBP,0.58281
2024-03-28,CAD,USD,0.73685
2024-03-28,EUR,AUD,1.6607
2024-03-28,EUR,CAD,1.4672
2024-03-28,EUR,EUR,1.0
2024-03-28,EUR,GBP,0.8551
2024-03-28,EUR,USD,1.0811
2024-03-28,GBP,AUD,1.94211
2024-03-28,GBP,CAD,1.71582
2024-03-28,GBP,EUR,1.16945
2024-03-28,GBP,GBP,1.00000
2024-03-28,GBP,USD,1.26430
2024-03-28,USD,AUD,1.53612
2024-03-28,USD,CAD,1.35714
2024-03-28,USD,EUR,0.92498
2024-03-28,USD,GBP,0.79095
2024-03-28,USD,USD,1.00000
2024-03-29,AUD,AUD,1.00000
2024-03-29,AUD,CAD,0.88348
2024-03-29,AUD,EUR,0.60216
2024-03-29,AUD,GBP,0.51490
2024-03-29,AUD,USD,0.65099
2024-03-29,CAD,AUD,1.13188
2024-03-29,CAD,CAD,1.00000
2024-03-29,CAD,EUR,0.68157
2024-03-29,CAD,GBP,0.58281
2024-03-29,CAD,USD,0.73685
2024-03-29,EUR,AUD,1.6607
2024-03-29,EUR,CAD,1.4672
2024-03-29,EUR,EUR,1.0
2024-03-29,EUR,GBP,0.8551
2024-03-29,EUR,USD,1.0811
2024-03-29,GBP,AUD,1.94211
2024-03-29,GBP,CAD,1.71582
2024-03-29,GBP,EUR,1.16945
2024-03-29,GBP,GBP,1.00000
2024-03-29,GBP,USD,1.26430
2024-03-29,USD,AUD,1.53612
2024-03-29,USD,CAD,1.35714
2024-03-29,USD,EUR,0.92498
2024-03-29,USD,GBP,0.79095
2024-03-29,USD,USD,1.00000
2024-03-30,AUD,AUD,1.00000
2024-03-30,AUD,CAD,0.88348
2024-03-30,AUD,EUR,0.60216
2024-03-30,AUD,GBP,0.51490
2024-03-30,AUD,USD,0.65099
2024-03-30,CAD,AUD,1.13188
2024-03-30,CAD,CAD,1.00000
2024-03-30,CAD,EUR,0.68157
2024-03-30,CAD,GBP,0.58281
2024-03-30,CAD,USD,0.73685
2024-03-30,EUR,AUD,1.6607
2024-03-30,EUR,CAD,1.4672
2024-03-30,EUR,EUR,1.0
2024-03-30,EUR,GBP,0.8551
2024-03-30,EUR,USD,1.0811
2024-03-30,GBP,AUD,1.94211
2024-03-30,GBP,CAD,1.71582
2024-03-30,GBP,EUR,1.16945
2024-03-30,GBP,GBP,1.00000
2024-03-30,GBP,USD,1.26430
2024-03-30,USD,AUD,1.53612
2024-03-30,USD,CAD,1.35714
2024-03-30,USD,EUR,0.92498
2024-03-30,USD,GBP,0.79095
2024-03-30,USD,USD,1.00000
2024-03-31,AUD,AUD,1.00000
2024-03-31,AUD,CAD,0.88348
2024-03-31,AUD,EUR,0.60216
2024-03-31,AUD,GBP,0.51490
2024-03-31,AUD,USD,0.65099
2024-03-31,CAD,AUD,1.13188
2024-03-31,CAD,CAD,1.00000
2024-03-31,CAD,EUR,0.68157
2024-03-31,CAD,GBP,0.58281
2024-03-31,CAD,USD,0.73685
2024-03-31,EUR,AUD,1.6607
2024-03-31,EUR,CAD,1.4672
2024-03-31,EUR,EUR,1.0
2024-03-31,EUR,GBP,0.8551
2024-03-31,EUR,USD,1.0811
2024-03-31,GBP,AUD,1.94211
2024-03-31,GBP,CAD,1.71582
2024-03-31,GBP,EUR,1.16945
2024-03-31,GBP,GBP,1.00000
2024-03-31,GBP,USD,1.26430
2024-03-31,USD,AUD,1.53612
2024-03-31,USD,CAD,1.35714
2024-03-31,USD,EUR,0.92498
2024-03-31,USD,GBP,0.79095
2024-03-31,USD,USD,1.00000
2024-04-01,AUD,AUD,1.00000
2024-04-01,AUD,CAD,0.88348
2024-04-01,AUD,EUR,0.60216
2024-04-01,AUD,GBP,0.51490
2024-04-01,AUD,USD,0.65099
2024-04-01,CAD,AUD,1.13188
2024-04-01,CAD,CAD,1.00000
2024-04-01,CAD,EUR,0.68157
2024-04-01,CAD,GBP,0.58281
2024-04-01,CAD,USD,0.73685
2024-04-01,EUR,AUD,1.6607
2024-04-01,EUR,CAD,1.4672
2024-04-01,EUR,EUR,1.0
2024-04-01,EUR,GBP,0.8551
2024-04-01,EUR,USD,1.0811
2024-04-01,GBP,AUD,1.94211
2024-04-01,GBP,CAD,1.71582
2024-04-01,GBP,EUR,1.16945
2024-04-01,GBP,GBP,1.00000
2024-04-01,GBP,USD,1.26430
2024-04-01,USD,AUD,1.53612
2024-04-01,USD,CAD,1.35714
2024-04-01,USD,EUR,0.92498
2024-04-01,USD,GBP,0.79095
2024-04-01,USD,USD,1.00000
2024-04-02,AUD,AUD,1.00000
2024-04-02,AUD,CAD,0.88228
2024-04-02,AUD,EUR,0.60525
2024-04-02,AUD,GBP,0.51755
2024-04-02,AUD,USD,0.65059
2024-04-02,CAD,AUD,1.13343
2024-04-02,CAD,CAD,1.00000
2024-04-02,CAD,EUR,0.68601
2024-04-02,CAD,GBP,0.58661
2024-04-02,CAD,USD,0.73739
2024-04-02,EUR,AUD,1.6522
2024-04-02,EUR,CAD,1.4577
2024-04-02,EUR,EUR,1.0
2024-04-02,EUR,GBP,0.8551
2024-04-02,EUR,USD,1.0749
2024-04-02,GBP,AUD,1.93217
2024-04-02,GBP,CAD,1.70471
2024-04-02,GBP,EUR,1.16945
2024-04-02,GBP,GBP,1.00000
2024-04-02,GBP,USD,1.25705
2024-04-02,USD,AUD,1.53707
2024-04-02,USD,CAD,1.35613
2024-04-02,USD,EUR,0.93032
2024-04-02,USD,GBP,0.79552
2024-04-02,USD,USD,1.00000
2024-04-03,AUD,AUD,1.00000
2024-04-03,AUD,CAD,0.88433
2024-04-03,AUD,EUR,0.60463
2024-04-03,AUD,GBP,0.51825
2024-04-03,AUD,USD,0.65197
2024-04-03,CAD,AUD,1.13079
2024-04-03,CAD,CAD,1.00000
2024-04-03,CAD,EUR,0.68371
2024-04-03,CAD,GBP,0.58603
2024-04-03,CAD,USD,0.73725
2024-04-03,EUR,AUD,1.6539
2024-04-03,EUR,CAD,1.4626
2024-04-03,EUR,EUR,1.0
2024-04-03,EUR,GBP,0.85713
